C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_657.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_657.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_657.jpg, 0, 1, 0, 30.18998
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_772.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_772.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_772.jpg, 0, 1, 0, 30.19087
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_879.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_879.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_879.jpg, 0, 1, 0, 30.18978
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_23_980.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_23_980.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_23_980.jpg, 0, 1, 0, 30.19036
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_089.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_089.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_089.jpg, 0, 1, 0, 30.18867
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_200.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_200.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_200.jpg, 0, 1, 0, 30.19047
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_308.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_308.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_308.jpg, 0, 1, 0, 30.19038
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_410.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_410.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_410.jpg, -0.1905018, 1, 0, 30.18028
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_517.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_517.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_517.jpg, -0.3728205, 1, 0, 30.16799
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_621.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_621.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_621.jpg, -0.06054274, 1, 0, 30.19036
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_721.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_721.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_721.jpg, 0, 1, 0, 30.1884
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_825.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_825.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_825.jpg, 0, 1, 0, 30.19022
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_24_929.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_24_929.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_24_929.jpg, 0, 1, 0, 30.18975
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_25_032.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_25_032.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_25_032.jpg, 0, 1, 0, 30.19064
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_25_131.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_25_131.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_25_131.jpg, 0, 1, 0, 30.19029
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_25_234.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_25_234.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_25_234.jpg, 0, 1, 0, 30.19028
C:\Users\sudee\Desktop\Data\IMG\center_2020_01_12_17_53_25_334.jpg, C:\Users\sudee\Desktop\Data\IMG\left_2020_01_12_17_53_25_334.jpg, C:\Users\sudee\Desktop\Data\IMG\right_2020_01_12_17_53_25_334.jpg, 0, 1, 0, 30.1903
